#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_3	179278	179802	+	NAPDKL_20840	19.5	5.2		SO:0001217, UniRef:UniRef50_UPI0018988518
contig_3	180050	180334	+	NAPDKL_20845	11.0	4.4		SO:0001217, UniRef:UniRef50_A0A1E3UMM0, UniRef:UniRef90_UPI0018981DF9
contig_3	180389	180622	+	NAPDKL_20850	8.9	7.7		
contig_4	78	203	-	NAPDKL_20860	4.5	9.9		
contig_4	200	616	-	NAPDKL_20865	15.3	4.1		
contig_4	623	850	-	NAPDKL_20870	7.6	4.1		
contig_4	808	1485	-	NAPDKL_20875	24.3	8.3		
contig_4	2242	2751	+	NAPDKL_20880	17.6	11.5		
contig_4	2981	3169	-	NAPDKL_20885	6.5	4.1		
contig_4	4015	4257	+	NAPDKL_20890	9.4	6.6	PF00486.32|Trans_reg_C	PFAM:PF00486.32
contig_4	4963	5583	+	NAPDKL_20900	23.0	9.3	PF02518.30|HATPase_c	PFAM:PF02518.30
contig_4	17915	18298	+	NAPDKL_20975	14.5	9.8		
contig_4	19424	20038	+	NAPDKL_20990	24.0	4.3	PF09346.14|SMI1_KNR4	PFAM:PF09346.14
contig_4	20629	21120	+	NAPDKL_20995	18.4	8.4		SO:0001217, UniRef:UniRef50_UPI00189A4FAA, UniRef:UniRef90_UPI00189A4FAA
contig_4	21151	22308	+	NAPDKL_21000	43.8	4.3		SO:0001217, UniRef:UniRef50_UPI001898EF10, UniRef:UniRef90_UPI001898EF10
contig_4	22549	23073	+	NAPDKL_21005	19.5	5.2		SO:0001217, UniRef:UniRef50_UPI0018988518
contig_4	23322	23606	+	NAPDKL_21010	11.0	4.4		
contig_4	23661	23870	+	NAPDKL_21015	7.9	5.7		SO:0001217, UniRef:UniRef50_UPI0018970898, UniRef:UniRef90_UPI0018970898
contig_4	29353	29919	+	NAPDKL_21040	22.0	4.8		SO:0001217, UniRef:UniRef50_A0A174T7G4, UniRef:UniRef90_UPI00189B8E3F
contig_4	30017	30604	+	NAPDKL_21045	21.6	4.2		SO:0001217, UniRef:UniRef50_UPI00210E5BAB
contig_4	31073	32653	-	NAPDKL_21050	60.6	6.2		SO:0001217, UniRef:UniRef50_A0A096B3D3
contig_4	32823	33164	-	NAPDKL_21055	13.5	4.8		
contig_4	45503	45616	-	NAPDKL_21100	4.1	4.7		
contig_4	46728	47117	-	NAPDKL_21115	14.3	4.2		SO:0001217, UniRef:UniRef50_A0A096B656, UniRef:UniRef90_A0A096B656
contig_4	47222	47395	-	NAPDKL_21120	6.4	8.0		
contig_4	48332	48697	-	NAPDKL_21125	13.2	5.6		
contig_4	48778	50160	-	NAPDKL_21130	52.2	5.4		
contig_4	50176	50769	-	NAPDKL_21135	22.2	4.5		SO:0001217, UniRef:UniRef50_A0A096B5X5, UniRef:UniRef50_A0A3A8Y879, UniRef:UniRef90_A0A096B5X5
contig_4	51013	51276	-	NAPDKL_21140	9.6	11.3		
contig_4	51294	51668	-	NAPDKL_21145	13.9	4.5		SO:0001217, UniRef:UniRef50_UPI0018AB7F62
contig_4	51718	52335	-	NAPDKL_21150	22.6	5.4		
contig_5	1491	1787	-	NAPDKL_21160	10.4	6.1	PF00290.24|Trp_syntA	PFAM:PF00290.24
contig_5	1871	2341	-	NAPDKL_21165	16.8	6.1	PF00290.24|Trp_syntA	PFAM:PF00290.24
contig_5	2384	2590	-	NAPDKL_21170	7.4	4.7		
contig_5	3111	3287	-	NAPDKL_21175	6.7	9.8		
contig_5	3280	3897	-	NAPDKL_21180	22.5	9.5	PF00697.26|PRAI	PFAM:PF00697.26
contig_5	5145	5522	-	NAPDKL_21190	14.0	9.2		
contig_5	31088	31471	+	NAPDKL_21325	14.3	9.2		
contig_5	33268	33972	+	NAPDKL_21340	27.1	8.8		RefSeq:WP_108979406.1, SO:0001217, UniParc:UPI000D2EA0C1, UniRef:UniRef100_UPI000D2EA0C1, UniRef:UniRef50_A0A096B4V5, UniRef:UniRef90_A0A096B4V5
contig_5	35239	35811	+	NAPDKL_21350	20.7	5.0		
contig_5	36345	37112	+	NAPDKL_21360	28.7	4.9		SO:0001217, UniRef:UniRef50_A0A096B623, UniRef:UniRef90_A0A096B623
contig_5	37184	37462	+	NAPDKL_21365	10.5	10.0	PF18843.5|LPD28	PFAM:PF18843.5
contig_5	37459	37743	+	NAPDKL_21370	11.2	4.6		
contig_5	37780	38178	+	NAPDKL_21375	15.2	7.6		
contig_5	38198	38566	+	NAPDKL_21380	13.9	6.7		
contig_5	38849	39037	+	NAPDKL_21385	7.0	9.1		
contig_5	41256	41705	+	NAPDKL_21390	17.3	6.2		
contig_5	42714	42869	+	NAPDKL_21400	5.9	9.3		
contig_5	42859	43344	+	NAPDKL_21405	18.8	9.2		
contig_5	43313	43603	+	NAPDKL_21410	11.4	5.6		
contig_5	43545	43778	+	NAPDKL_21415	8.6	10.2		
contig_5	44027	44353	+	NAPDKL_21425	12.4	9.8	PF12960.11|DUF3849	PFAM:PF12960.11
contig_6	300	485	-	NAPDKL_21435	6.6	5.2		
contig_6	431	1255	-	NAPDKL_21440	29.8	8.7	PF02779.28|Transket_pyr, PF02780.24|Transketolase_C	PFAM:PF02779.28, PFAM:PF02780.24
contig_6	2515	3390	+	NAPDKL_21450	30.7	9.8		
contig_6	3468	3833	+	NAPDKL_21455	13.6	10.7	PF01381.26|HTH_3, PF13560.10|HTH_31	PFAM:PF01381.26, PFAM:PF13560.10
contig_6	3830	3925	+	NAPDKL_21460	3.5	10.6		
contig_6	3962	4909	+	NAPDKL_21465	34.9	10.3		
contig_6	5658	5852	-	NAPDKL_21475	7.0	4.8	PF07837.16|FTCD_N	PFAM:PF07837.16
contig_6	11734	11823	+	NAPDKL_21495	3.5	4.7		
contig_6	18729	18869	-	NAPDKL_21535	4.7	6.0		
contig_6	29166	29870	+	NAPDKL_21600	27.2	9.0		SO:0001217, UniRef:UniRef50_A0A096B4V5, UniRef:UniRef90_UPI00189AA4EF
contig_6	32245	33012	+	NAPDKL_21615	28.8	5.0		SO:0001217, UniRef:UniRef50_A0A096B623, UniRef:UniRef90_A0A096B623
contig_6	36370	36939	+	NAPDKL_21635	21.6	6.0		SO:0001217, UniRef:UniRef50_A0A096B629, UniRef:UniRef90_A0A096B629
contig_6	39784	40410	+	NAPDKL_21660	23.5	6.4	PF12960.11|DUF3849	PFAM:PF12960.11, SO:0001217, UniRef:UniRef50_A0A644XJP4, UniRef:UniRef90_A0A096CHY0
contig_6	40541	41173	+	NAPDKL_21665	24.3	8.5		SO:0001217, UniRef:UniRef50_A0A096B4W8, UniRef:UniRef90_UPI00189C34E4
contig_6	42503	42634	+	NAPDKL_21680	4.6	6.0		
contig_6	43290	43622	+	NAPDKL_21690	12.3	4.3		SO:0001217, UniRef:UniRef50_UPI00189C6AA0
contig_7	475	1062	-	NAPDKL_21700	21.7	8.7	PF07508.17|Recombinase	PFAM:PF07508.17
contig_7	3226	3378	-	NAPDKL_21720	5.7	8.0		
contig_7	7373	7558	+	NAPDKL_21745	6.9	9.1		
contig_7	8873	9487	+	NAPDKL_21760	24.0	4.3	PF09346.14|SMI1_KNR4	PFAM:PF09346.14
contig_7	9584	10126	+	NAPDKL_21765	19.9	11.2		
contig_7	10595	11644	+	NAPDKL_21770	39.5	10.7		
contig_7	12772	13101	+	NAPDKL_21775	13.0	5.2		
contig_7	19090	19782	-	NAPDKL_21800	26.9	7.0		SO:0001217, UniRef:UniRef50_A0A096B3D3, UniRef:UniRef90_UPI001D06FFF7
contig_7	20159	20482	-	NAPDKL_21805	12.1	7.8		
contig_7	21386	21742	-	NAPDKL_21810	13.2	4.4		
